ORCID,author_position,corresponding_author,pub_date,DOI,already_oa,oa_status,issn,source,publisher,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0001-8188-9769,middle,https://orcid.org/0000-0002-5520-1622,2025-02-01,https://doi.org/10.1029/2023je008046,yes,hybrid,2169-9097,Journal of Geophysical Research Planets,Wiley,https://v2.sherpa.ac.uk/id/publication/11077,"1013:fee_no:Set statement to accompany deposit (see policy) Upon publication, published source must be acknowledged with citation Upon publication, must link to published article with DOI;",None,9708:fee_no:Published source must be acknowledged with citation Copyright must be acknowledged Must link to published article with DOI;
,first,none,2025-02-07,https://doi.org/10.1080/14927713.2025.2461784,no,closed,1492-7713,Leisure/Loisir,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/19183,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0009-0004-2631-2931,first,https://orcid.org/0000-0001-7640-2071,2025-02-09,https://doi.org/10.1177/00222194241312189,no,closed,0022-2194,Journal of Learning Disabilities,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9307,None,None,None
https://orcid.org/0000-0002-4676-2823,first,https://orcid.org/0000-0002-4676-2823,2025-02-09,https://doi.org/10.1177/10778012251319317,no,closed,1077-8012,Violence Against Women,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9564,None,None,None
https://orcid.org/0000-0002-5214-1943,middle,none,2025-02-13,https://doi.org/10.1002/jad.12476,yes,hybrid,0140-1971,Journal of Adolescence,Wiley,https://v2.sherpa.ac.uk/id/publication/13752,11219:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11220:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);11221:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0003-3710-4893,middle,https://orcid.org/0000-0001-6848-2497,2025-02-19,https://doi.org/10.1021/acs.chemrestox.4c00425,no,closed,0893-228X,Chemical Research in Toxicology,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/7769,None,None,710:fee_yes:no conditions;
https://orcid.org/0000-0002-4326-7405,last,none,2025-02-24,https://doi.org/10.1111/nicc.13273,yes,hybrid,1362-1017,Nursing in Critical Care,Wiley,https://v2.sherpa.ac.uk/id/publication/15923,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-5678-7234,middle,none,2025-03-19,https://doi.org/10.1016/j.jamda.2025.105521,yes,hybrid,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/14125,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-5668-9706,middle,none,2025-03-04,https://doi.org/10.1097/jsm.0000000000001340,no,closed,1050-642X,Clinical Journal of Sport Medicine,Lippincott Williams & Wilkins,https://v2.sherpa.ac.uk/id/publication/8742,None,6750:fee_no:Set statement to accompany deposit;,None
https://orcid.org/0000-0003-1940-1755,first,none,2025-03-01,https://doi.org/10.1002/ecy.70009,yes,hybrid,0012-9658,Ecology,Wiley,https://v2.sherpa.ac.uk/id/publication/13292,None,None,None
https://orcid.org/0000-0003-2833-2501,middle,none,2025-03-07,https://doi.org/10.1016/j.envres.2025.121330,no,closed,0013-9351,Environmental Research,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/11285,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
https://orcid.org/0000-0001-6670-3030,first,none,2025-03-13,https://doi.org/10.1016/j.jelekin.2025.102992,yes,hybrid,1050-6411,Journal of Electromyography and Kinesiology,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/40987,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-4652-6310,first,none,2025-03-01,https://doi.org/10.3138/cjc-2024-0019,no,closed,0705-3657,Canadian Journal of Communication,Jilin Academy of Agricultural Sciences,https://v2.sherpa.ac.uk/id/publication/10292,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0001-7217-3443,middle,none,2025-03-19,https://doi.org/10.4088/jcp.24br15503,no,closed,0160-6689,The Journal of Clinical Psychiatry,"Physicians Postgraduate Press, Inc.",https://v2.sherpa.ac.uk/id/publication/15067,None,9729:fee_no:no conditions;,None
https://orcid.org/0000-0001-6067-470X,first,none,2025-03-01,https://doi.org/10.1111/jar.70034,yes,hybrid,1360-2322,Journal of Applied Research in Intellectual Disabilities,Wiley,https://v2.sherpa.ac.uk/id/publication/7037,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-9796-5156,first,none,2025-03-24,https://doi.org/10.5465/amle.2022.0435,no,closed,1537-260X,Academy of Management Learning and Education,Academy of Management,error,error,error,error
https://orcid.org/0000-0001-5678-7234,middle,none,2025-04-09,https://doi.org/10.1016/j.jamda.2025.105565,yes,hybrid,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/14125,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-2473-8646,middle,none,2025-03-29,https://doi.org/10.1177/00076503251324569,no,closed,0007-6503,Business & Society,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9059,None,None,None
https://orcid.org/0000-0001-8418-449X,first,none,2025-04-01,https://doi.org/10.14814/phy2.70299,yes,gold,2051-817X,Physiological Reports,Wiley,https://v2.sherpa.ac.uk/id/publication/27408,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
https://orcid.org/0000-0002-2451-7982,first,none,2025-04-01,https://doi.org/10.1016/j.nlm.2025.108048,yes,hybrid,1074-7427,Neurobiology of Learning and Memory,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/12877,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-6990-787X,middle,none,2025-04-02,https://doi.org/10.1038/s41598-025-89210-x,yes,gold,2045-2322,Scientific Reports,Nature Portfolio,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
,first,none,2025-04-03,https://doi.org/10.3390/adolescents5020011,yes,gold,2673-7051,Adolescents,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/39197,None,None,None
https://orcid.org/0000-0001-6101-4439,first,none,2025-04-03,https://doi.org/10.1113/jp288674,no,closed,0022-3751,The Journal of Physiology,Wiley,https://v2.sherpa.ac.uk/id/publication/6978,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-7274-4645,middle,none,2025-04-16,https://doi.org/10.1123/jsm.2025-0068,no,closed,0888-4773,Journal of Sport Management,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12254,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
,middle,none,2025-04-16,https://doi.org/10.3390/educsci15040497,yes,gold,2227-7102,Education Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24796,None,None,None
https://orcid.org/0000-0002-3882-000X,first,none,2025-04-23,https://doi.org/10.1007/s00442-025-05711-6,yes,green,0029-8549,Oecologia,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/8139,None,None,None
https://orcid.org/0000-0002-7274-4645,last,none,2025-04-22,https://doi.org/10.1080/14413523.2025.2493430,no,closed,1441-3523,Sport Management Review,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/17154,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-6214-9260,middle,none,2025-05-01,https://doi.org/10.1021/acs.inorgchem.5c00294,yes,hybrid,0020-1669,Inorganic Chemistry,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/7780,None,None,710:fee_yes:no conditions;
https://orcid.org/0000-0002-1833-2746,middle,none,2025-05-08,https://doi.org/10.1016/j.ejvs.2025.04.067,yes,hybrid,1078-5884,European Journal of Vascular and Endovascular Surgery,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/13237,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
,first,none,2025-05-12,https://doi.org/10.1111/jasp.13101,yes,hybrid,0021-9029,Journal of Applied Social Psychology,Wiley,https://v2.sherpa.ac.uk/id/publication/15089,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-6293-4197,first,https://orcid.org/0000-0002-6293-4197,2025-05-16,https://doi.org/10.1016/j.drugpo.2025.104840,yes,hybrid,0955-3959,International Journal of Drug Policy,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/12559,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
,first,none,2025-05-01,https://doi.org/10.14814/phy2.70385,yes,gold,2051-817X,Physiological Reports,Wiley,https://v2.sherpa.ac.uk/id/publication/27408,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
,first,,2025-05-04,https://doi.org/10.1080/08989575.2025.2491899,no,closed,0898-9575,a/b Auto/Biography Studies,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/29509,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0001-7552-4747,first,none,2025-06-10,https://doi.org/10.3389/fspor.2025.1549966,yes,gold,2624-9367,Frontiers in Sports and Active Living,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/36864,None,None,None
https://orcid.org/0000-0002-6149-4978,middle,none,2025-01-01,https://doi.org/10.1123/ijspp.2025-0034,no,closed,1555-0265,International Journal of Sports Physiology and Performance,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12249,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-6591-6760,middle,none,2025-06-12,https://doi.org/10.1002/ecog.07801,yes,gold,0906-7590,Ecography,Wiley,https://v2.sherpa.ac.uk/id/publication/7649,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
https://orcid.org/0000-0002-0853-5160,first,none,2025-06-25,https://doi.org/10.1002/hec.70007,yes,hybrid,1057-9230,Health Economics,Wiley,https://v2.sherpa.ac.uk/id/publication/7456,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-6591-6760,middle,https://orcid.org/0000-0002-9901-0561,2024-07-03,https://doi.org/10.1111/jav.03248,yes,gold,0908-8857,Journal of Avian Biology,Wiley,https://v2.sherpa.ac.uk/id/publication/3731,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
https://orcid.org/0000-0003-3523-8126,middle,none,2024-07-15,https://doi.org/10.1109/tnse.2024.3427672,no,closed,2327-4697,IEEE Transactions on Network Science and Engineering,Institute of Electrical and Electronics Engineers,https://v2.sherpa.ac.uk/id/publication/37964,"11087:fee_no:Must be replaced with accepted version When submitted, set statement to accompany deposit (see policy) When accepted for publication, must either replace the submitted work with a full citation OR the accepted version with a DOI When accepted for publication, must be removed if not on the permitted locations for accepted article IEEE must be informed as to the electronic address of the pre-print Publisher copyright and source must be acknowledged;","11089:fee_no:When accepted for publication, set statement to accompany deposit (see policy) Must link to publisher version with DOI Publisher copyright and source must be acknowledged;11092:fee_no:Submissions should include the following text in the funding acknowledgement section of the manuscript and any cover note accompanying the submission: ""For the purpose of open access, the author(s) has applied a Creative Commons Attribution (CC BY) license to any Accepted Manuscript version arising.""' Publisher source must be acknowledged with citation;11093:fee_no:Publisher source must be acknowledged with citation;",None
,first,,2024-07-24,https://doi.org/10.3389/fdpys.2024.1419756,yes,diamond,2813-7779,Frontiers in Developmental Psychology,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/44579,None,None,None
